case_number,case_open_date,case_close_date,case_year,case_sub_type,zip_code,parsed_date,months
20212558,10/13/2021,10/25/2021,2021,industrial_or_comm_equip,20855,2021-10-13,10
20201115,01/27/2020,02/20/2020,2020,amp_equiptment,20905,2020-01-27,01
19712,11/13/2007,02/29/2008,2007,residential_construction,20815,2007-11-13,11
17973,07/26/2006,12/14/2006,2006,residential_construction,20874,2006-07-26,07
5075,09/27/1995,03/31/1996,1995,residentual_house_yard,20872,1995-09-27,09
8222,01/28/1999,03/20/2000,1999,residential_construction,20814,1999-01-28,01
20252768,10/17/2025,NA,2025,leaf_blower_gas,20833,2025-10-17,10
23967,10/19/2010,12/20/2010,2010,industrial_or_comm_equip,20852,2010-10-19,10
20252443,09/09/2025,10/07/2025,2025,leaf_blower_gas,20818,2025-09-09,09
20172172,08/29/2017,11/13/2017,2017,residential_construction,20850,2017-08-29,08
19865,01/07/2008,02/13/2008,2008,industrial_or_comm_equip,20854,2008-01-07,01
18394,11/17/2006,12/13/2006,2006,residential_mechanical,20850,2006-11-17,11
20171268,03/09/2017,11/02/2017,2017,residential_construction,20814,2017-03-09,03
2013333,03/28/2013,04/30/2013,2013,industrial_or_comm_equip,20850,2013-03-28,03
19944,01/31/2008,04/01/2008,2008,amp_equiptment,20879,2008-01-31,01
20201958,06/01/2020,06/18/2020,2020,industrial_or_comm_equip,20817,2020-06-01,06
20252628,09/30/2025,11/10/2025,2025,industrial_or_comm_equip,20841,2025-09-30,09
9204,11/02/1999,11/15/1999,1999,residential_construction,20854,1999-11-02,11
20211706,05/10/2021,07/20/2021,2021,residential_mechanical,20901,2021-05-10,05
18977,05/08/2007,08/01/2007,2007,industrial_or_comm_equip,20839,2007-05-08,05
9097,09/24/1999,01/27/2000,1999,industrial_or_comm_equip,20852,1999-09-24,09
16648,08/09/2005,03/09/2006,2005,industrial_or_comm_equip,20910,2005-08-09,08
8537,02/18/1999,03/21/2000,1999,residentual_house_yard,20902,1999-02-18,02
20192732,11/22/2019,12/10/2019,2019,residentual_multi_tennant_dwelling,20902,2019-11-22,11
20192407,09/19/2019,09/25/2019,2019,amp_equiptment,20886,2019-09-19,09
20161283,03/25/2016,08/10/2016,2016,residential_construction,20814,2016-03-25,03
20151082,02/03/2015,01/26/2017,2015,industrial_or_comm_equip,20882,2015-02-03,02
20192694,11/15/2019,01/14/2020,2019,industrial_or_comm_equip,20815,2019-11-15,11
20241801,06/10/2024,07/12/2024,2024,residential_motor_vehicle,20912,2024-06-10,06
20242503,10/25/2024,11/08/2024,2024,amp_equiptment,20902,2024-10-25,10
20222122,08/18/2022,08/29/2022,2022,residential_construction,20904,2022-08-18,08
20252704,10/08/2025,10/31/2025,2025,leaf_blower_gas,20817,2025-10-08,10
20162110,08/17/2016,09/22/2016,2016,industrial_or_comm_equip,20850,2016-08-17,08
20242389,10/03/2024,10/24/2024,2024,industrial_or_comm_equip,20816,2024-10-03,10
27058,09/21/2012,10/18/2012,2012,residential_mechanical,20854,2012-09-21,09
25405,09/02/2011,09/14/2011,2011,residential_construction,20906,2011-09-02,09
1272,11/29/2000,05/21/2001,2000,industrial_or_comm_equip,20854,2000-11-29,11
20211718,05/11/2021,06/01/2021,2021,amp_equiptment,20815,2021-05-11,05
20181167,02/20/2018,06/06/2018,2018,other_causes,20814,2018-02-20,02
2369,07/17/2001,07/20/2001,2001,residential_construction,20874,2001-07-17,07
20161301,04/01/2016,12/08/2016,2016,amp_equiptment,20852,2016-04-01,04
22502,10/08/2009,10/26/2009,2009,residential_construction,20910,2009-10-08,10
20162473,11/14/2016,12/13/2016,2016,residential_construction,20886,2016-11-14,11
20201070,01/16/2020,02/28/2020,2020,residentual_multi_tennant_dwelling,20866,2020-01-16,01
4558,06/14/1995,07/11/1995,1995,industrial_or_comm_equip,20906,1995-06-14,06
20141046,07/25/2014,08/04/2014,2014,residential_mechanical,20815,2014-07-25,07
21777,05/26/2009,06/04/2009,2009,amp_equiptment,20814,2009-05-26,05
20162104,08/15/2016,09/01/2016,2016,residential_mechanical,20906,2016-08-15,08
20253133,11/23/2025,12/11/2025,2025,leaf_blower_gas,20815,2025-11-23,11
21897,06/24/2009,08/18/2009,2009,residential_construction,20814,2009-06-24,06
646,06/28/2000,08/04/2000,2000,industrial_or_comm_equip,20814,2000-06-28,06
14733,05/28/2004,07/16/2004,2004,residential_construction,20817,2004-05-28,05
20221660,05/20/2022,06/01/2022,2022,residentual_house_yard,20814,2022-05-20,05
20131233,10/08/2013,10/18/2013,2013,residential_construction,20853,2013-10-08,10
20252434,09/08/2025,09/18/2025,2025,leaf_blower_gas,20912,2025-09-08,09
2373,07/17/2001,05/03/2002,2001,amp_equiptment,20906,2001-07-17,07
20202281,08/10/2020,10/15/2020,2020,amp_equiptment,20876,2020-08-10,08
20251310,03/14/2025,04/03/2025,2025,amp_equiptment,20902,2025-03-14,03
20242493,10/24/2024,12/27/2024,2024,residential_construction,20906,2024-10-24,10
20211785,05/24/2021,08/31/2021,2021,industrial_or_comm_equip,20910,2021-05-24,05
20211442,03/24/2021,04/16/2021,2021,residential_construction,20910,2021-03-24,03
20252053,07/21/2025,12/01/2025,2025,leaf_blower_gas,20861,2025-07-21,07
20221322,03/18/2022,06/27/2022,2022,residentual_multi_tennant_dwelling,20901,2022-03-18,03
20241704,05/21/2024,07/01/2024,2024,amp_equiptment,20904,2024-05-21,05
20232236,09/12/2023,10/10/2023,2023,industrial_or_comm_equip,20854,2023-09-12,09
20231688,05/25/2023,06/27/2023,2023,amp_equiptment,20895,2023-05-25,05
20252217,08/11/2025,08/20/2025,2025,leaf_blower_gas,20872,2025-08-11,08
20251254,03/06/2025,03/12/2025,2025,industrial_or_comm_equip,20815,2025-03-06,03
7063,04/04/1997,04/30/1997,1997,residential_construction,20866,1997-04-04,04
20172520,11/21/2017,01/24/2018,2017,residentual_house_yard,20815,2017-11-21,11
20202299,08/11/2020,08/25/2020,2020,residential_motor_vehicle,20882,2020-08-11,08
20211460,03/29/2021,04/07/2021,2021,residentual_multi_tennant_dwelling,20876,2021-03-29,03
20151632,05/11/2015,06/02/2015,2015,leaf_blower,20816,2015-05-11,05
20222044,08/02/2022,09/01/2022,2022,residential_construction,20902,2022-08-02,08
23898,10/01/2010,01/03/2011,2010,amp_equiptment,20901,2010-10-01,10
20253080,11/18/2025,12/29/2025,2025,leaf_blower_gas,20853,2025-11-18,11
20192315,08/29/2019,09/12/2019,2019,industrial_or_comm_equip,20815,2019-08-29,08
21925,06/29/2009,12/22/2009,2009,amp_equiptment,20814,2009-06-29,06
2014359,03/20/2014,04/15/2014,2014,residential_construction,20814,2014-03-20,03
7785,10/21/1997,11/03/1997,1997,residential_construction,20891,1997-10-21,10
20182584,12/06/2018,02/05/2019,2018,industrial_or_comm_equip,20854,2018-12-06,12
8911,08/09/1999,06/20/2000,1999,residentual_house_yard,20814,1999-08-09,08
20242701,12/06/2024,01/07/2025,2024,leaf_blower,20903,2024-12-06,12
9099,09/24/1999,11/29/1999,1999,industrial_or_comm_equip,20904,1999-09-24,09
8283,04/09/1999,07/12/1999,1999,residentual_house_yard,20901,1999-04-09,04
25834,12/22/2011,01/04/2012,2011,residential_construction,20852,2011-12-22,12
20252177,08/06/2025,NA,2025,other_causes,20815,2025-08-06,08
20241780,06/04/2024,08/14/2024,2024,amp_equiptment,20902,2024-06-04,06
12924,06/02/2003,07/30/2003,2003,residentual_house_yard,20815,2003-06-02,06
20251841,06/20/2025,06/26/2025,2025,industrial_or_comm_equip,20910,2025-06-20,06
17296,02/17/2006,05/22/2006,2006,residential_mechanical,20866,2006-02-17,02
20172297,09/29/2017,11/07/2017,2017,amp_equiptment,20901,2017-09-29,09
14174,02/20/2004,07/16/2004,2004,residential_construction,20854,2004-02-20,02
10323,08/11/1998,11/24/1998,1998,residential_construction,20850,1998-08-11,08
20241664,05/13/2024,05/14/2024,2024,amp_equiptment,20886,2024-05-13,05
20201480,04/02/2020,04/30/2020,2020,residential_construction,20816,2020-04-02,04
20242400,10/07/2024,11/05/2024,2024,amp_equiptment,20906,2024-10-07,10
17723,05/31/2006,08/03/2006,2006,amp_equiptment,20895,2006-05-31,05
15170,08/23/2004,09/29/2004,2004,residential_motor_vehicle,20872,2004-08-23,08
20711,08/11/2008,08/18/2008,2008,residential_construction,20814,2008-08-11,08
20232092,08/11/2023,08/29/2023,2023,industrial_or_comm_equip,20855,2023-08-11,08
4743,07/24/1995,08/28/1995,1995,residential_mechanical,20902,1995-07-24,07
20251546,04/21/2025,05/01/2025,2025,residentual_house_yard,20853,2025-04-21,04
14477,04/14/2004,04/21/2004,2004,residential_mechanical,20850,2004-04-14,04
20192582,10/22/2019,11/12/2019,2019,industrial_or_comm_equip,20850,2019-10-22,10
26047,02/22/2012,04/27/2012,2012,residential_construction,20817,2012-02-22,02
24345,02/02/2011,03/11/2011,2011,residentual_multi_tennant_dwelling,20814,2011-02-02,02
8818,07/09/1999,05/11/2000,1999,residentual_house_yard,20853,1999-07-09,07
20796,09/05/2008,09/30/2008,2008,residential_motor_vehicle,20854,2008-09-05,09
9982,05/29/1998,06/17/1998,1998,residential_construction,20817,1998-05-29,05
20241761,06/03/2024,11/25/2024,2024,amp_equiptment,20882,2024-06-03,06
20221547,04/28/2022,04/29/2022,2022,amp_equiptment,20902,2022-04-28,04
20858,09/23/2008,06/10/2009,2008,amp_equiptment,20904,2008-09-23,09
18287,10/20/2006,11/07/2006,2006,residential_construction,20850,2006-10-20,10
20242248,09/04/2024,10/03/2024,2024,industrial_or_comm_equip,20854,2024-09-04,09
20151002,01/05/2015,02/02/2015,2015,residential_motor_vehicle,20906,2015-01-05,01
8915,08/10/1999,08/30/1999,1999,residential_construction,20882,1999-08-10,08
1709,02/08/2001,02/16/2001,2001,industrial_or_comm_equip,20816,2001-02-08,02
1020,09/28/2000,12/14/2000,2000,industrial_or_comm_equip,20910,2000-09-28,09
20242281,09/10/2024,10/15/2024,2024,residentual_multi_tennant_dwelling,20901,2024-09-10,09
4776,08/03/1995,10/26/1995,1995,amp_equiptment,20832,1995-08-03,08
16586,07/25/2005,11/17/2005,2005,residential_mechanical,20815,2005-07-25,07
20162350,10/13/2016,01/30/2017,2016,residential_construction,20814,2016-10-13,10
26112,03/13/2012,05/16/2012,2012,residentual_multi_tennant_dwelling,20904,2012-03-13,03
20181262,03/07/2018,03/27/2018,2018,residential_construction,20815,2018-03-07,03
22059,07/22/2009,09/25/2009,2009,industrial_or_comm_equip,20814,2009-07-22,07
8201,05/13/1999,08/23/1999,1999,amp_equiptment,20866,1999-05-13,05
20252220,08/12/2025,09/09/2025,2025,leaf_blower_gas,20852,2025-08-12,08
20171561,05/15/2017,06/21/2017,2017,residentual_multi_tennant_dwelling,20852,2017-05-15,05
20192520,10/09/2019,10/24/2019,2019,industrial_or_comm_equip,20874,2019-10-09,10
7883,09/22/1997,10/24/1997,1997,industrial_or_comm_equip,20850,1997-09-22,09
20242162,08/16/2024,12/27/2024,2024,other_causes,20852,2024-08-16,08
15804,01/18/2005,01/28/2005,2005,amp_equiptment,20832,2005-01-18,01
20181940,06/19/2018,09/17/2018,2018,industrial_or_comm_equip,20871,2018-06-19,06
24866,05/13/2011,06/16/2011,2011,industrial_or_comm_equip,20910,2011-05-13,05
20242097,08/01/2024,11/06/2024,2024,residentual_multi_tennant_dwelling,20852,2024-08-01,08
20181394,03/28/2018,04/11/2018,2018,residential_construction,20895,2018-03-28,03
20201142,01/31/2020,01/31/2020,2020,other_causes,20910,2020-01-31,01
7739,08/25/1997,10/27/1997,1997,residential_construction,20874,1997-08-25,08
20232357,10/06/2023,11/14/2023,2023,amp_equiptment,20852,2023-10-06,10
20152011,08/03/2015,08/17/2015,2015,residential_construction,20815,2015-08-03,08
20242332,09/19/2024,10/17/2024,2024,industrial_or_comm_equip,20901,2024-09-19,09
26949,08/30/2012,10/10/2012,2012,amp_equiptment,20851,2012-08-30,08
20252932,11/05/2025,11/25/2025,2025,leaf_blower_gas,20910,2025-11-05,11
20475,06/13/2008,07/10/2008,2008,residential_construction,20854,2008-06-13,06
20172231,09/18/2017,01/10/2018,2017,industrial_or_comm_equip,20833,2017-09-18,09
20222599,12/28/2022,01/17/2023,2022,amp_equiptment,20852,2022-12-28,12
20241949,07/03/2024,07/23/2024,2024,industrial_or_comm_equip,20855,2024-07-03,07
20253280,12/08/2025,12/17/2025,2025,leaf_blower_gas,20901,2025-12-08,12
16418,06/17/2005,06/28/2005,2005,residential_construction,20871,2005-06-17,06
20212153,07/22/2021,08/24/2021,2021,residential_motor_vehicle,20905,2021-07-22,07
20202525,09/28/2020,10/19/2020,2020,amp_equiptment,20906,2020-09-28,09
20221591,05/05/2022,09/19/2022,2022,residential_construction,20874,2022-05-05,05
20182643,12/17/2018,05/19/2019,2018,other_causes,20910,2018-12-17,12
26155,03/22/2012,03/30/2012,2012,residential_motor_vehicle,20833,2012-03-22,03
2785,11/02/2001,12/19/2001,2001,industrial_or_comm_equip,20814,2001-11-02,11
16626,08/02/2005,08/16/2005,2005,residential_construction,20902,2005-08-02,08
126,02/10/2000,03/03/2000,2000,residential_construction,20854,2000-02-10,02
20253351,12/15/2025,12/17/2025,2025,residential_construction,20817,2025-12-15,12
9094,09/22/1999,11/06/1999,1999,industrial_or_comm_equip,20912,1999-09-22,09
20191940,06/12/2019,10/03/2019,2019,other_causes,20814,2019-06-12,06
17566,04/19/2006,05/18/2006,2006,residential_construction,20816,2006-04-19,04
20222535,12/05/2022,12/15/2022,2022,residentual_multi_tennant_dwelling,20910,2022-12-05,12
9912,05/15/1998,05/26/1998,1998,residentual_house_yard,20879,1998-05-15,05
20202025,06/15/2020,07/31/2020,2020,residential_construction,20817,2020-06-15,06
18736,03/12/2007,05/29/2007,2007,industrial_or_comm_equip,20902,2007-03-12,03
20172565,12/04/2017,12/14/2017,2017,leaf_blower,20877,2017-12-04,12
24215,12/16/2010,12/23/2010,2010,residential_construction,20814,2010-12-16,12
23892,09/29/2010,11/15/2010,2010,industrial_or_comm_equip,20816,2010-09-29,09
20181920,06/14/2018,07/24/2018,2018,amp_equiptment,20910,2018-06-14,06
20221026,01/10/2022,01/23/2022,2022,residentual_multi_tennant_dwelling,20886,2022-01-10,01
2697,10/30/2001,05/02/2002,2001,industrial_or_comm_equip,20851,2001-10-30,10
24223,12/21/2010,09/26/2012,2010,amp_equiptment,20705,2010-12-21,12
20171210,02/27/2017,11/16/2017,2017,amp_equiptment,20910,2017-02-27,02
18046,08/11/2006,10/02/2006,2006,amp_equiptment,20886,2006-08-11,08
22602,11/02/2009,11/22/2010,2009,residential_construction,20910,2009-11-02,11
20192787,12/09/2019,01/03/2020,2019,amp_equiptment,20850,2019-12-09,12
19691,11/06/2007,11/08/2007,2007,residential_mechanical,20854,2007-11-06,11
20251910,07/01/2025,07/01/2025,2025,leaf_blower_gas,20910,2025-07-01,07
20241585,04/29/2024,07/02/2024,2024,residential_construction,20814,2024-04-29,04
5672,04/11/1996,07/08/1996,1996,residentual_house_yard,20895,1996-04-11,04
20192550,10/15/2019,02/21/2020,2019,other_causes,20816,2019-10-15,10
2013215,02/19/2013,07/19/2013,2013,amp_equiptment,20902,2013-02-19,02
20242278,09/10/2024,09/25/2024,2024,industrial_or_comm_equip,20895,2024-09-10,09
6368,09/23/1996,11/04/1996,1996,residential_motor_vehicle,20879,1996-09-23,09
20161856,06/27/2016,07/06/2016,2016,amp_equiptment,20853,2016-06-27,06
20202546,10/02/2020,10/21/2020,2020,amp_equiptment,20901,2020-10-02,10
20251629,05/05/2025,06/10/2025,2025,industrial_or_comm_equip,20814,2025-05-05,05
18097,08/28/2006,09/27/2006,2006,industrial_or_comm_equip,20871,2006-08-28,08
20253075,11/18/2025,12/17/2025,2025,leaf_blower_gas,20904,2025-11-18,11
20161407,04/27/2016,06/06/2016,2016,residential_mechanical,20814,2016-04-27,04
16554,07/18/2005,08/02/2005,2005,residential_construction,20817,2005-07-18,07
19071,05/22/2007,08/03/2007,2007,amp_equiptment,20874,2007-05-22,05
18186,09/26/2006,10/17/2006,2006,amp_equiptment,20878,2006-09-26,09
20253121,11/21/2025,12/17/2025,2025,leaf_blower_gas,20882,2025-11-21,11
20172417,10/27/2017,11/27/2017,2017,residentual_multi_tennant_dwelling,20874,2017-10-27,10
25100,06/15/2011,01/25/2012,2011,residential_construction,20814,2011-06-15,06
20192347,09/10/2019,09/23/2019,2019,leaf_blower,20816,2019-09-10,09
20151642,05/13/2015,07/13/2015,2015,residential_construction,20850,2015-05-13,05
26483,06/05/2012,06/18/2012,2012,industrial_or_comm_equip,20853,2012-06-05,06
2014587,04/28/2014,04/29/2014,2014,amp_equiptment,20815,2014-04-28,04
20192029,07/01/2019,09/16/2019,2019,other_causes,20910,2019-07-01,07
9038,09/08/1999,10/11/1999,1999,industrial_or_comm_equip,20876,1999-09-08,09
26391,05/11/2012,07/09/2012,2012,other_causes,20910,2012-05-11,05
4500,06/01/1995,08/01/1995,1995,industrial_or_comm_equip,20814,1995-06-01,06
20191633,04/23/2019,09/09/2019,2019,industrial_or_comm_equip,20850,2019-04-23,04
